task_id,minute_id,annotation_id,start_xpath,end_xpath,text,reference_type,external_identifier,external_url,document_type,referenced_annotation_id,start_char,end_char,sentence,paragraph
13,h-tk-20072008-2932-2933,XZsTiMwt2w,/div[2]/div[28]/p[1]/text()[1],/div[2]/div[28]/p[1]/text()[1],"31226, nr. 30",explicit-parl-doc,kst-31226-30,https://zoek.officielebekendmakingen.nl/kst-31226-30.html,Amendement,,5088,5101,"In stemming komt de motie-Omtzigt (31226, nr. 30).","In stemming komt de motie-Omtzigt (31226, nr. 30)."
13,h-tk-20072008-2932-2933,3XeG-Lafzp,/div[2]/div[29]/p[2]/text()[1],/div[2]/div[29]/p[2]/text()[1],deze motie,impl-local,31226-30,,,XZsTiMwt2w,5135,5145,Ik constateer dat deze motie met algemene stemmen is aangenomen.,Ik constateer dat deze motie met algemene stemmen is aangenomen.
14,h-tk-20022003-3055-3080,pTF68sV8wL,/div[2]/h1[1]/p[2]/strong[1]/text()[1],/div[2]/h1[1]/p[2]/strong[1]/text()[1],"19637, nr. 720",explicit-parl-doc,kst-19637-720,https://zoek.officielebekendmakingen.nl/kst-19637-720.html,Brief,,169,183,,
14,h-tk-20022003-3055-3080,RWe4S4b9sS,/div[2]/div[3]/p[2]/text()[1],/div[2]/div[3]/p[2]/text()[1],de brief,impl-local,19637-720,,,pTF68sV8wL,1124,1132,"Voorzitter. Vorige week dinsdagavond deed minister Nawijn uitlatingen ten overstaan van het Nederlandse volk dat hij bezig was met respectievelijk dacht aan een regeling voor asielzoekers. Hij noemde toen aantallen van tussen de 5000 en 7000 asielzoekers. De dag daarop kwam de minister tijdens het debat hier in de Kamer met een verrassende draai. Hij zei dat hij dacht aan een regeling die mogelijk zo'n 2300 asielzoekers zou betreffen. Voorts deelde hij de Kamer mede dat hij zijn voorstel eerst aan het kabinet zou voorleggen. Daarna zouden wij van het kabinet horen. Welnu, de brief is vanochtend gekomen, nadat wij de mededeling uit het kabinet al hadden vernomen. De inhoud van de brief komt erop neer dat het kabinet vasthoudt aan het Strategisch akkoord, terwijl wij toch te maken hebben met een demissionair kabinet. Het Strategisch akkoord is nog steeds de richtlijn voor deze minister en voor het kabinet. Dat bevreemdt de fractie van de SP in hoge mate.","Voorzitter. Vorige week dinsdagavond deed minister Nawijn uitlatingen
ten overstaan van het Nederlandse volk dat hij bezig was met respectievelijk
dacht aan een regeling voor asielzoekers. Hij noemde toen aantallen van tussen
de 5000 en 7000 asielzoekers. De dag daarop kwam de minister tijdens het debat
hier in de Kamer met een verrassende draai. Hij zei dat hij dacht aan een
regeling die mogelijk zo'n 2300 asielzoekers zou betreffen. Voorts deelde
hij de Kamer mede dat hij zijn voorstel eerst aan het kabinet zou voorleggen.
Daarna zouden wij van het kabinet horen. Welnu, de brief is vanochtend gekomen,
nadat wij de mededeling uit het kabinet al hadden vernomen. De inhoud van
de brief komt erop neer dat het kabinet vasthoudt aan het Strategisch akkoord,
terwijl wij toch te maken hebben met een demissionair kabinet. Het Strategisch
akkoord is nog steeds de richtlijn voor deze minister en voor het kabinet.
Dat bevreemdt de fractie van de SP in hoge mate."
14,h-tk-20022003-3055-3080,VVD86PiYZ9,/div[2]/div[3]/p[2]/text()[1],/div[2]/div[3]/p[2]/text()[1],de brief,impl-local,19637-720,,,pTF68sV8wL,1230,1238,"Voorzitter. Vorige week dinsdagavond deed minister Nawijn uitlatingen ten overstaan van het Nederlandse volk dat hij bezig was met respectievelijk dacht aan een regeling voor asielzoekers. Hij noemde toen aantallen van tussen de 5000 en 7000 asielzoekers. De dag daarop kwam de minister tijdens het debat hier in de Kamer met een verrassende draai. Hij zei dat hij dacht aan een regeling die mogelijk zo'n 2300 asielzoekers zou betreffen. Voorts deelde hij de Kamer mede dat hij zijn voorstel eerst aan het kabinet zou voorleggen. Daarna zouden wij van het kabinet horen. Welnu, de brief is vanochtend gekomen, nadat wij de mededeling uit het kabinet al hadden vernomen. De inhoud van de brief komt erop neer dat het kabinet vasthoudt aan het Strategisch akkoord, terwijl wij toch te maken hebben met een demissionair kabinet. Het Strategisch akkoord is nog steeds de richtlijn voor deze minister en voor het kabinet. Dat bevreemdt de fractie van de SP in hoge mate.","Voorzitter. Vorige week dinsdagavond deed minister Nawijn uitlatingen
ten overstaan van het Nederlandse volk dat hij bezig was met respectievelijk
dacht aan een regeling voor asielzoekers. Hij noemde toen aantallen van tussen
de 5000 en 7000 asielzoekers. De dag daarop kwam de minister tijdens het debat
hier in de Kamer met een verrassende draai. Hij zei dat hij dacht aan een
regeling die mogelijk zo'n 2300 asielzoekers zou betreffen. Voorts deelde
hij de Kamer mede dat hij zijn voorstel eerst aan het kabinet zou voorleggen.
Daarna zouden wij van het kabinet horen. Welnu, de brief is vanochtend gekomen,
nadat wij de mededeling uit het kabinet al hadden vernomen. De inhoud van
de brief komt erop neer dat het kabinet vasthoudt aan het Strategisch akkoord,
terwijl wij toch te maken hebben met een demissionair kabinet. Het Strategisch
akkoord is nog steeds de richtlijn voor deze minister en voor het kabinet.
Dat bevreemdt de fractie van de SP in hoge mate."
14,h-tk-20022003-3055-3080,angBrw_b6S,/div[2]/div[3]/p[3]/text()[1],/div[2]/div[3]/p[3]/text()[1],de brief,impl-local,19637-720,,,pTF68sV8wL,1531,1539,"Het kabinet zegt in de brief niets te zien in het gebruikmaken van de discretionaire bevoegdheid, dus in het treffen van een aparte beleidsregel, zoals de minister het ook genoemd heeft. Het kabinet houdt het op de eerdere gedragslijn die door de minister is uitgestippeld, namelijk dat hij in specifieke, individuele gevallen, in schrijnende situaties een beslissing zou nemen in afwijking van de eerder getroffen beslissing. Dat stelt de SP-fractie teleur. Wij vinden het optreden van de minister onverantwoord. Doordat de minister in eerste instantie vorige week dinsdagavond buiten de Kamer opmerkingen maakte over een aanstaande regeling, kregen heel veel mensen het idee dat er mogelijk een soort pardon op handen was. Vervolgens scheept hij de Kamer af met de mededeling dat eerst het kabinet erover moet praten, voordat er over de verdere inhoud van de regeling gesproken kan worden. In het kabinet stuit de minister dan op weerstand van het CDA en de VVD, zo moet ik het althans begrijpen.","Het kabinet zegt in de brief niets te zien in het gebruikmaken van de
discretionaire bevoegdheid, dus in het treffen van een aparte beleidsregel,
zoals de minister het ook genoemd heeft. Het kabinet houdt het op de eerdere
gedragslijn die door de minister is uitgestippeld, namelijk dat hij in specifieke,
individuele gevallen, in schrijnende situaties een beslissing zou nemen in
afwijking van de eerder getroffen beslissing. Dat stelt de SP-fractie teleur.
Wij vinden het optreden van de minister onverantwoord. Doordat de minister
in eerste instantie vorige week dinsdagavond buiten de Kamer opmerkingen maakte
over een aanstaande regeling, kregen heel veel mensen het idee dat er mogelijk
een soort pardon op handen was. Vervolgens scheept hij de Kamer af met de
mededeling dat eerst het kabinet erover moet praten, voordat er over de verdere
inhoud van de regeling gesproken kan worden. In het kabinet stuit de minister
dan op weerstand van het CDA en de VVD, zo moet ik het althans begrijpen."
14,h-tk-20022003-3055-3080,Fo-DZXh3qG,/div[2]/div[4]/p[2]/text()[1],/div[2]/div[4]/p[2]/text()[1],de huidige strenge Vreemdelingenwet,impl-ext-dossier,26732,,,,6093,6128,"De minister voor Vreemdelingenzaken en Integratie, de heer Nawijn, heeft een week geleden publiekelijk gezegd dat hij zich verplicht voelt om een oplossing te presenteren voor een grote groep asielzoekers die nog steeds wachten op een beslissing op hun asielverzoek. Daarmee deed hij recht aan het gedachtegoed van Pim Fortuyn. Pim Fortuyn was net als deze minister van mening dat het zakelijk asielbeleid dat zijn fractie voorstond, alleen maar kon worden uitgevoerd als er een humanitair verantwoorde regeling komt voor de oude asielzaken. Die mening wordt nu gedeeld door de fractie van de LPF, gezien de uitlatingen en de inzet van de heer Varela in het debat van vorige week. Het mag duidelijk zijn dat mijn fractie de huidige strenge Vreemdelingenwet niet steunt. Wij zijn wel van mening dat er een oplossing moet komen voor de grote groep mensen die al lang in Nederland is en nog steeds geen zekerheid heeft over zijn toekomst. Dit probleem moet een keer worden opgelost.","De minister voor Vreemdelingenzaken en Integratie, de heer Nawijn, heeft
een week geleden publiekelijk gezegd dat hij zich verplicht voelt om een oplossing
te presenteren voor een grote groep asielzoekers die nog steeds wachten op
een beslissing op hun asielverzoek. Daarmee deed hij recht aan het gedachtegoed
van Pim Fortuyn. Pim Fortuyn was net als deze minister van mening dat het
zakelijk asielbeleid dat zijn fractie voorstond, alleen maar kon worden uitgevoerd
als er een humanitair verantwoorde regeling komt voor de oude asielzaken.
Die mening wordt nu gedeeld door de fractie van de LPF, gezien de uitlatingen
en de inzet van de heer Varela in het debat van vorige week. Het mag duidelijk
zijn dat mijn fractie de huidige strenge Vreemdelingenwet niet steunt. Wij
zijn wel van mening dat er een oplossing moet komen voor de grote groep mensen
die al lang in Nederland is en nog steeds geen zekerheid heeft over zijn toekomst.
Dit probleem moet een keer worden opgelost."
14,h-tk-20022003-3055-3080,9j5V4fXn3e,/div[2]/div[4]/p[3]/text()[1],/div[2]/div[4]/p[3]/text()[1],dit onderzoek,impl-local,,,,f2FaLjKVP_,6629,6642,"De Nederlandse samenleving schreeuwt om een maatregel voor asielzoekers. Mijn fractie is overstelpt met brieven van Nederlandse gemeentebesturen die een eenmalige maatregel bepleiten. Vluchtelingenwerk Nederland heeft het NIPO laten onderzoeken wat Nederland hiervan vindt. Uit dit onderzoek blijkt dat 66% van de ondervraagden wil dat mensen die zijn gevlucht voor oorlog of de schending van mensenrechten en die langer dan vijf jaar in Nederland verblijven, in Nederland moeten kunnen blijven.","De Nederlandse samenleving schreeuwt om een maatregel voor asielzoekers.
Mijn fractie is overstelpt met brieven van Nederlandse gemeentebesturen die
een eenmalige maatregel bepleiten. Vluchtelingenwerk Nederland heeft het NIPO
laten onderzoeken wat Nederland hiervan vindt. Uit dit onderzoek blijkt dat
66% van de ondervraagden wil dat mensen die zijn gevlucht voor oorlog of de
schending van mensenrechten en die langer dan vijf jaar in Nederland verblijven,
in Nederland moeten kunnen blijven."
14,h-tk-20022003-3055-3080,f2FaLjKVP_,/div[2]/div[4]/p[3]/text()[1],/div[2]/div[4]/p[3]/text()[1],Vluchtelingenwerk Nederland heeft het NIPO laten onderzoeken,impl-ext-third-party,,,,,6535,6595,"De Nederlandse samenleving schreeuwt om een maatregel voor asielzoekers. Mijn fractie is overstelpt met brieven van Nederlandse gemeentebesturen die een eenmalige maatregel bepleiten. Vluchtelingenwerk Nederland heeft het NIPO laten onderzoeken wat Nederland hiervan vindt. Uit dit onderzoek blijkt dat 66% van de ondervraagden wil dat mensen die zijn gevlucht voor oorlog of de schending van mensenrechten en die langer dan vijf jaar in Nederland verblijven, in Nederland moeten kunnen blijven.","De Nederlandse samenleving schreeuwt om een maatregel voor asielzoekers.
Mijn fractie is overstelpt met brieven van Nederlandse gemeentebesturen die
een eenmalige maatregel bepleiten. Vluchtelingenwerk Nederland heeft het NIPO
laten onderzoeken wat Nederland hiervan vindt. Uit dit onderzoek blijkt dat
66% van de ondervraagden wil dat mensen die zijn gevlucht voor oorlog of de
schending van mensenrechten en die langer dan vijf jaar in Nederland verblijven,
in Nederland moeten kunnen blijven."
14,h-tk-20022003-3055-3080,FJMnTU1F3A,/div[2]/div[4]/p[4]/text()[1],/div[2]/div[4]/p[4]/text()[1],de brief,impl-local,19637-720,,,pTF68sV8wL,7365,7373,"De vraag aan de minister is of hij nog steeds van mening is dat er een regeling moet worden getroffen voor die groep mensen waarover hij vorige week ook heeft gesproken, namelijk de mensen die langer dan vijf jaar in Nederland zijn en nog steeds geen helderheid hebben over hun toekomst. Hij heeft die verwachting in ieder geval vorige week bij een grote groep zeer kwetsbare mensen gewekt, zonder dat hij daarvoor blijkbaar de steun van het kabinet had. Dat is althans afgelopen vrijdag gebleken en dit blijkt ook uit de brief die wij inmiddels van het kabinet hebben ontvangen. Het kabinet heeft in feite de minister met zijn ideeën naar de prullenbak verwezen. Wat vindt hij van het feit dat het kabinet hem op geen enkele wijze heeft gesteund nadat hij een publieke belofte heeft gedaan? Hoe beoordeelt hij dit optreden van het kabinet? Hoe beoordeelt hij zijn eigen functioneren in dit kabinet dat op deze wijze met zijn inzet omgaat? Hoe heeft de minister zijn belofte kunnen doen? Mijn fractie vindt het onverantwoord dat hij verwachtingen wekt en vervolgens met lege handen staat tegenover de desbetreffende groep mensen. Vorige week heeft hij in het algemeen overleg gezegd dat hij steun had van de minister-president. Welke steun had hij? Kan hij zijn antwoord toelichten?","De vraag aan de minister is of hij nog steeds van mening is dat er een
regeling moet worden getroffen voor die groep mensen waarover hij vorige week
ook heeft gesproken, namelijk de mensen die langer dan vijf jaar in Nederland
zijn en nog steeds geen helderheid hebben over hun toekomst. Hij heeft die
verwachting in ieder geval vorige week bij een grote groep zeer kwetsbare
mensen gewekt, zonder dat hij daarvoor blijkbaar de steun van het kabinet
had. Dat is althans afgelopen vrijdag gebleken en dit blijkt ook uit de brief
die wij inmiddels van het kabinet hebben ontvangen. Het kabinet heeft in feite
de minister met zijn ideeën naar de prullenbak verwezen. Wat vindt hij
van het feit dat het kabinet hem op geen enkele wijze heeft gesteund nadat
hij een publieke belofte heeft gedaan? Hoe beoordeelt hij dit optreden van
het kabinet? Hoe beoordeelt hij zijn eigen functioneren in dit kabinet dat
op deze wijze met zijn inzet omgaat? Hoe heeft de minister zijn belofte kunnen
doen? Mijn fractie vindt het onverantwoord dat hij verwachtingen wekt en vervolgens
met lege handen staat tegenover de desbetreffende groep mensen. Vorige week
heeft hij in het algemeen overleg gezegd dat hij steun had van de minister-president.
Welke steun had hij? Kan hij zijn antwoord toelichten?"
14,h-tk-20022003-3055-3080,2mTIlgwHdU,/div[2]/div[6]/p[3]/text()[1],/div[2]/div[6]/p[3]/text()[1],de oude Vreemdelingenwet,impl-ext-dossier,26732,,,,10222,10246,"Ik houd het kort, omdat het de fractie van D66 maar om één ding gaat, namelijk dat er duidelijkheid komt voor die heel grote groep mensen. Zij verkeren buiten hun schuld om al veel te lang in Nederland in onzekerheid over de vraag of zij terugmoeten of niet. Zij zijn de slachtoffers van de oude Vreemdelingenwet die door een kabinet van CDA en PvdA is voorgesteld. Tegenwoordig is er een nieuwe Vreemdelingenwet, die door een paars kabinet is voorgesteld. Als het gaat zoals wij willen, zal dit soort situaties hierdoor niet meer voorkomen. Wij vinden het belangrijk om dat te onderstrepen, want een humaan asielbeleid betekent ook dat mensen snel duidelijkheid krijgen. Dat lukt in elk geval met de paarse wet.","Ik houd het kort, omdat het de fractie van D66 maar om één
ding gaat, namelijk dat er duidelijkheid komt voor die heel grote groep mensen.
Zij verkeren buiten hun schuld om al veel te lang in Nederland in onzekerheid
over de vraag of zij terugmoeten of niet. Zij zijn de slachtoffers van de
oude Vreemdelingenwet die door een kabinet van CDA en PvdA is voorgesteld.
Tegenwoordig is er een nieuwe Vreemdelingenwet, die door een paars kabinet
is voorgesteld. Als het gaat zoals wij willen, zal dit soort situaties hierdoor
niet meer voorkomen. Wij vinden het belangrijk om dat te onderstrepen, want
een humaan asielbeleid betekent ook dat mensen snel duidelijkheid krijgen.
Dat lukt in elk geval met de paarse wet."
14,h-tk-20022003-3055-3080,XtAmGsn5zB,/div[2]/div[6]/p[3]/text()[1],/div[2]/div[6]/p[3]/text()[1],een nieuwe Vreemdelingenwet,impl-ext-dossier,26732,,,,10319,10346,"Ik houd het kort, omdat het de fractie van D66 maar om één ding gaat, namelijk dat er duidelijkheid komt voor die heel grote groep mensen. Zij verkeren buiten hun schuld om al veel te lang in Nederland in onzekerheid over de vraag of zij terugmoeten of niet. Zij zijn de slachtoffers van de oude Vreemdelingenwet die door een kabinet van CDA en PvdA is voorgesteld. Tegenwoordig is er een nieuwe Vreemdelingenwet, die door een paars kabinet is voorgesteld. Als het gaat zoals wij willen, zal dit soort situaties hierdoor niet meer voorkomen. Wij vinden het belangrijk om dat te onderstrepen, want een humaan asielbeleid betekent ook dat mensen snel duidelijkheid krijgen. Dat lukt in elk geval met de paarse wet.","Ik houd het kort, omdat het de fractie van D66 maar om één
ding gaat, namelijk dat er duidelijkheid komt voor die heel grote groep mensen.
Zij verkeren buiten hun schuld om al veel te lang in Nederland in onzekerheid
over de vraag of zij terugmoeten of niet. Zij zijn de slachtoffers van de
oude Vreemdelingenwet die door een kabinet van CDA en PvdA is voorgesteld.
Tegenwoordig is er een nieuwe Vreemdelingenwet, die door een paars kabinet
is voorgesteld. Als het gaat zoals wij willen, zal dit soort situaties hierdoor
niet meer voorkomen. Wij vinden het belangrijk om dat te onderstrepen, want
een humaan asielbeleid betekent ook dat mensen snel duidelijkheid krijgen.
Dat lukt in elk geval met de paarse wet."
14,h-tk-20022003-3055-3080,-cofrvKtAL,/div[2]/div[6]/p[3]/text()[1],/div[2]/div[6]/p[3]/text()[1],de paarse wet,impl-ext-dossier,XtAmGsn5zB,,,,10632,10645,"Ik houd het kort, omdat het de fractie van D66 maar om één ding gaat, namelijk dat er duidelijkheid komt voor die heel grote groep mensen. Zij verkeren buiten hun schuld om al veel te lang in Nederland in onzekerheid over de vraag of zij terugmoeten of niet. Zij zijn de slachtoffers van de oude Vreemdelingenwet die door een kabinet van CDA en PvdA is voorgesteld. Tegenwoordig is er een nieuwe Vreemdelingenwet, die door een paars kabinet is voorgesteld. Als het gaat zoals wij willen, zal dit soort situaties hierdoor niet meer voorkomen. Wij vinden het belangrijk om dat te onderstrepen, want een humaan asielbeleid betekent ook dat mensen snel duidelijkheid krijgen. Dat lukt in elk geval met de paarse wet.","Ik houd het kort, omdat het de fractie van D66 maar om één
ding gaat, namelijk dat er duidelijkheid komt voor die heel grote groep mensen.
Zij verkeren buiten hun schuld om al veel te lang in Nederland in onzekerheid
over de vraag of zij terugmoeten of niet. Zij zijn de slachtoffers van de
oude Vreemdelingenwet die door een kabinet van CDA en PvdA is voorgesteld.
Tegenwoordig is er een nieuwe Vreemdelingenwet, die door een paars kabinet
is voorgesteld. Als het gaat zoals wij willen, zal dit soort situaties hierdoor
niet meer voorkomen. Wij vinden het belangrijk om dat te onderstrepen, want
een humaan asielbeleid betekent ook dat mensen snel duidelijkheid krijgen.
Dat lukt in elk geval met de paarse wet."
